cross-validation	config	run	label	precision	recall	f1	support	algo	dataset1	dataset2	task
True	14	3	ORG	1.00000	0.12500	0.22222	16	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	3	PER	0.70000	0.16279	0.26415	43	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	3	0	0.98218	0.99879	0.99042	3311	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	3	1	0.76471	0.17808	0.28889	73	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	3	LOC	0.66667	0.14286	0.23529	14	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	3	ORG	0.25000	0.06250	0.10000	16	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	3	PER	0.85714	0.13953	0.24000	43	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	3	0	0.98101	0.99849	0.98967	3311	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	3	1	0.64286	0.12329	0.20690	73	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	4	LOC	0.75000	0.11538	0.20000	26	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	4	ORG	0.00000	0.00000	0.00000	8	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	4	PER	0.53846	0.10448	0.17500	67	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	4	0	0.97252	0.99783	0.98501	3227	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	4	1	0.58824	0.09901	0.16949	101	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	4	LOC	0.80000	0.15385	0.25806	26	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	4	ORG	0.00000	0.00000	0.00000	8	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	4	PER	0.63636	0.10448	0.17949	67	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	4	0	0.97283	0.99845	0.98547	3227	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	4	1	0.68750	0.10891	0.18803	101	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	5	LOC	0.71429	0.21739	0.33333	23	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	5	ORG	1.00000	0.08333	0.15385	12	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	5	PER	0.81250	0.23636	0.36620	55	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	5	0	0.97898	0.99849	0.98864	3312	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	5	1	0.79167	0.21111	0.33333	90	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	5	LOC	0.62500	0.21739	0.32258	23	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	5	ORG	0.33333	0.08333	0.13333	12	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	5	PER	0.68750	0.20000	0.30986	55	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	14	5	0	0.97837	0.99698	0.98759	3312	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	14	5	1	0.62963	0.18889	0.29060	90	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
False	14	1	LOC	0.58696	0.12162	0.20149	1110	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	ORG	0.50769	0.03642	0.06797	906	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	PER	0.41364	0.11534	0.18038	789	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	0	0.95937	0.99615	0.97742	59737	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	14	1	1	0.55340	0.10160	0.17169	2805	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	14	1	LOC	0.61268	0.15676	0.24964	1110	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	ORG	0.35165	0.03532	0.06419	906	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	PER	0.55414	0.11027	0.18393	789	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	0	0.95983	0.99635	0.97775	59737	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	14	1	1	0.59023	0.11194	0.18819	2805	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	14	1	LOC	0.83333	0.12195	0.21277	328	CRF	2015.conll.freebase.horus	ner.txt.horus	NER
False	14	1	ORG	0.94872	0.18049	0.30328	205	CRF	2015.conll.freebase.horus	ner.txt.horus	NER
False	14	1	PER	0.69767	0.08969	0.15894	669	CRF	2015.conll.freebase.horus	ner.txt.horus	NER
False	14	1	0	0.97742	0.99926	0.98822	46057	CRF	2015.conll.freebase.horus	ner.txt.horus	NED
False	14	1	1	0.80347	0.11564	0.20218	1202	CRF	2015.conll.freebase.horus	ner.txt.horus	NED
False	14	1	LOC	0.67568	0.15244	0.24876	328	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NER
False	14	1	ORG	0.79070	0.16585	0.27419	205	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NER
False	14	1	PER	0.71429	0.06726	0.12295	669	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NER
False	14	1	0	0.97725	0.99894	0.98797	46057	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NED
False	14	1	1	0.72778	0.10899	0.18958	1202	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NED
False	14	1	LOC	0.20000	0.00410	0.00803	244	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	14	1	ORG	0.00000	0.00000	0.00000	87	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	14	1	PER	0.52632	0.03565	0.06678	561	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	14	1	0	0.96282	0.99911	0.98063	22525	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	14	1	1	0.53488	0.02578	0.04920	892	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	14	1	LOC	0.00000	0.00000	0.00000	244	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	14	1	ORG	0.00000	0.00000	0.00000	87	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	14	1	PER	0.47826	0.01961	0.03767	561	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	14	1	0	0.96232	0.99893	0.98029	22525	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	14	1	1	0.31429	0.01233	0.02373	892	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	14	1	LOC	0.69231	0.28481	0.40359	158	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	14	1	ORG	0.50000	0.06122	0.10909	49	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	14	1	PER	0.84211	0.17778	0.29358	270	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	14	1	0	0.97668	0.99806	0.98725	15946	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
False	14	1	1	0.75781	0.20335	0.32066	477	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
False	14	1	LOC	0.69841	0.27848	0.39819	158	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	14	1	ORG	0.44444	0.08163	0.13793	49	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	14	1	PER	0.82692	0.15926	0.26708	270	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	14	1	0	0.97638	0.99799	0.98707	15946	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
False	14	1	1	0.74194	0.19287	0.30616	477	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
True	14	1	LOC	0.75188	0.42918	0.54645	233	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	1	ORG	0.84783	0.43333	0.57353	180	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	1	PER	0.75610	0.20530	0.32292	151	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	1	0	0.97174	0.99556	0.98351	12158	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	1	1	0.79699	0.37589	0.51084	564	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	1	LOC	0.74436	0.42489	0.54098	233	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	1	ORG	0.81633	0.44444	0.57554	180	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	1	PER	0.78378	0.19205	0.30851	151	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	1	0	0.97166	0.99531	0.98334	12158	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	1	1	0.78731	0.37411	0.50721	564	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	2	LOC	0.84247	0.49200	0.62121	250	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	2	ORG	0.85882	0.41477	0.55939	176	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	2	PER	0.93333	0.25767	0.40385	163	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	2	0	0.97119	0.99695	0.98390	11801	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	2	1	0.86957	0.40747	0.55491	589	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	2	LOC	0.81410	0.50800	0.62562	250	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	2	ORG	0.80435	0.42045	0.55224	176	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	2	PER	0.86957	0.24540	0.38278	163	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	2	0	0.97181	0.99610	0.98381	11801	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	2	1	0.84354	0.42105	0.56172	589	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	3	LOC	0.88889	0.45902	0.60541	244	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	3	ORG	0.75362	0.32099	0.45022	162	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	3	PER	0.85000	0.10059	0.17989	169	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	3	0	0.96799	0.99738	0.98247	11854	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	3	1	0.85581	0.32000	0.46582	575	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	3	LOC	0.83942	0.47131	0.60367	244	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	3	ORG	0.79487	0.38272	0.51667	162	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	3	PER	0.68571	0.14201	0.23529	169	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	3	0	0.96954	0.99612	0.98265	11854	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	3	1	0.81600	0.35478	0.49455	575	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	4	LOC	0.77181	0.49569	0.60367	232	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	4	ORG	0.87156	0.47264	0.61290	201	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	4	PER	0.88571	0.22302	0.35632	139	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	4	0	0.97312	0.99611	0.98448	11814	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	4	1	0.84300	0.43182	0.57110	572	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	4	LOC	0.76433	0.51724	0.61697	232	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	4	ORG	0.84211	0.47761	0.60952	201	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	4	PER	0.82500	0.23741	0.36872	139	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	4	0	0.97350	0.99501	0.98413	11814	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	4	1	0.81029	0.44056	0.57078	572	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	5	LOC	0.74242	0.52406	0.61442	187	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	5	ORG	0.82796	0.38119	0.52203	202	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	5	PER	0.65116	0.18182	0.28426	154	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	5	0	0.97262	0.99471	0.98354	12106	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	5	1	0.76119	0.37569	0.50308	543	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	5	LOC	0.71324	0.51872	0.60062	187	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	5	ORG	0.87778	0.39109	0.54110	202	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	5	PER	0.55102	0.17532	0.26601	154	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	14	5	0	0.97260	0.99414	0.98325	12106	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	5	1	0.74182	0.37569	0.49878	543	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	14	1	LOC	0.70000	0.23476	0.35160	328	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	14	1	ORG	0.80000	0.17561	0.28800	205	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	14	1	PER	0.75385	0.14649	0.24531	669	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	14	1	0	0.97897	0.99846	0.98862	46057	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	14	1	1	0.75088	0.17804	0.28783	1202	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	14	1	LOC	0.72656	0.28354	0.40789	328	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	14	1	ORG	0.53659	0.21463	0.30662	205	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	14	1	PER	0.79592	0.11659	0.20339	669	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	14	1	0	0.97911	0.99811	0.98852	46057	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	14	1	1	0.71753	0.18386	0.29272	1202	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	14	1	LOC	0.80000	0.14754	0.24913	244	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	14	1	ORG	0.64286	0.10345	0.17822	87	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	14	1	PER	0.72368	0.09804	0.17268	561	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	14	1	0	0.96607	0.99853	0.98203	22525	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	14	1	1	0.75556	0.11435	0.19864	892	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	14	1	LOC	0.75472	0.16393	0.26936	244	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	14	1	ORG	0.47368	0.10345	0.16981	87	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	14	1	PER	0.83784	0.11052	0.19528	561	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	14	1	0	0.96657	0.99858	0.98231	22525	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	14	1	1	0.78082	0.12780	0.21965	892	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	14	1	LOC	0.67391	0.19620	0.30392	158	CRF	ner.txt.horus	2015.conll.freebase.horus	NER
False	14	1	ORG	0.31579	0.12245	0.17647	49	CRF	ner.txt.horus	2015.conll.freebase.horus	NER
False	14	1	PER	0.67059	0.21111	0.32113	270	CRF	ner.txt.horus	2015.conll.freebase.horus	NER
False	14	1	0	0.97696	0.99699	0.98687	15946	CRF	ner.txt.horus	2015.conll.freebase.horus	NED
False	14	1	1	0.68000	0.21384	0.32536	477	CRF	ner.txt.horus	2015.conll.freebase.horus	NED
False	14	1	LOC	0.66102	0.24684	0.35945	158	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NER
False	14	1	ORG	0.54545	0.12245	0.20000	49	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NER
False	14	1	PER	0.60294	0.15185	0.24260	270	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NER
False	14	1	0	0.97636	0.99712	0.98663	15946	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NED
False	14	1	1	0.66667	0.19287	0.29919	477	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NED
False	14	1	LOC	0.69972	0.22252	0.33766	1110	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	ORG	0.40299	0.05960	0.10385	906	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	PER	0.46196	0.21546	0.29386	789	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	0	0.96309	0.99453	0.97855	59737	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	14	1	1	0.61754	0.18824	0.28852	2805	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	14	1	LOC	0.65312	0.21712	0.32590	1110	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	ORG	0.52885	0.06071	0.10891	906	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	PER	0.36986	0.13688	0.19981	789	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	14	1	0	0.96198	0.99483	0.97813	59737	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	14	1	1	0.59608	0.16257	0.25546	2805	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	14	1	LOC	0.92857	0.19118	0.31707	68	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	1	ORG	1.00000	0.42857	0.60000	28	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	1	PER	0.84783	0.26351	0.40206	148	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	1	0	0.98111	0.99925	0.99009	9302	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	1	1	0.90278	0.26639	0.41139	244	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	1	LOC	0.94118	0.23529	0.37647	68	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	1	ORG	1.00000	0.46429	0.63415	28	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	1	PER	0.94286	0.22297	0.36066	148	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	1	0	0.98080	0.99968	0.99015	9302	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	14	1	1	0.95385	0.25410	0.40129	244	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	14	2	LOC	0.83333	0.18519	0.30303	54	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	2	ORG	1.00000	0.36842	0.53846	38	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	2	PER	0.85714	0.38710	0.53333	124	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	2	0	0.98481	0.99903	0.99187	9283	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	2	1	0.89024	0.33796	0.48993	216	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	2	LOC	0.61111	0.20370	0.30556	54	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	2	ORG	1.00000	0.36842	0.53846	38	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	2	PER	0.86000	0.34677	0.49425	124	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	2	0	0.98439	0.99860	0.99144	9283	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	14	2	1	0.84146	0.31944	0.46309	216	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	14	3	LOC	0.61538	0.12903	0.21333	62	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	3	ORG	1.00000	0.34146	0.50909	41	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	3	PER	0.86000	0.33077	0.47778	130	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	3	0	0.98201	0.99900	0.99043	9016	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	3	1	0.88312	0.29185	0.43871	233	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	3	LOC	0.68421	0.20968	0.32099	62	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	3	ORG	1.00000	0.34146	0.50909	41	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	3	PER	0.89583	0.33077	0.48315	130	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	3	0	0.98266	0.99922	0.99087	9016	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	14	3	1	0.91358	0.31760	0.47134	233	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	14	4	LOC	0.80000	0.15000	0.25263	80	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	4	ORG	0.71429	0.25641	0.37736	39	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	4	PER	0.79487	0.25833	0.38994	120	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	4	0	0.98068	0.99861	0.98956	9351	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	4	1	0.80882	0.23013	0.35831	239	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	4	LOC	0.81250	0.16250	0.27083	80	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	4	ORG	0.61905	0.33333	0.43333	39	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	4	PER	0.85366	0.29167	0.43478	120	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	4	0	0.98129	0.99818	0.98966	9351	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	14	4	1	0.78205	0.25523	0.38486	239	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	14	5	LOC	0.61111	0.18033	0.27848	61	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	5	ORG	1.00000	0.33333	0.50000	54	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	5	PER	0.82432	0.39103	0.53043	156	CRF	ner.txt.horus	ner.txt.horus	NER
True	14	5	0	0.98134	0.99790	0.98955	9538	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	5	1	0.81818	0.33210	0.47244	271	CRF	ner.txt.horus	ner.txt.horus	NED
True	14	5	LOC	0.68421	0.21311	0.32500	61	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	5	ORG	1.00000	0.35185	0.52055	54	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	5	PER	0.87097	0.34615	0.49541	156	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	14	5	0	0.98095	0.99853	0.98966	9538	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	14	5	1	0.86000	0.31734	0.46361	271	CRF_PA	ner.txt.horus	ner.txt.horus	NED
False	14	1	LOC	1.00000	0.01639	0.03226	244	CRF	ner.txt.horus	emerging.test.annotated.horus	NER
False	14	1	ORG	0.00000	0.00000	0.00000	87	CRF	ner.txt.horus	emerging.test.annotated.horus	NER
False	14	1	PER	0.74627	0.08913	0.15924	561	CRF	ner.txt.horus	emerging.test.annotated.horus	NER
False	14	1	0	0.96410	0.99916	0.98132	22525	CRF	ner.txt.horus	emerging.test.annotated.horus	NED
False	14	1	1	0.73973	0.06054	0.11192	892	CRF	ner.txt.horus	emerging.test.annotated.horus	NED
False	14	1	LOC	0.90000	0.03689	0.07087	244	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NER
False	14	1	ORG	0.00000	0.00000	0.00000	87	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NER
False	14	1	PER	0.65116	0.04991	0.09272	561	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NER
False	14	1	0	0.96348	0.99920	0.98102	22525	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NED
False	14	1	1	0.68421	0.04372	0.08219	892	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NED
False	14	1	LOC	0.28571	0.01266	0.02424	158	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	14	1	ORG	0.00000	0.00000	0.00000	49	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	14	1	PER	0.80769	0.07778	0.14189	270	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
